ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
1196579-20240116,2940959,81594,2,"B.T. EXPRESS, INC. OF CHICAGO",FACADES,11601 W TOUHY AVE  CONCO,CHICAGO,IL,60666,41,27,41-27,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1196579,RENEW,,11/15/2023,01/18/2024,N,01/16/2024,01/15/2026,01/18/2024,01/19/2024,AAI,,,42.008750766,-87.906874134,POINT (-87.90687413400109 42.00875076599798)
1043327-20240116,2941414,202011,1,"NUTZY,  INC.",LAWLOR'S BAR,6854 W ARCHER AVE 1,CHICAGO,IL,60638,23,47,23-47,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1043327,RENEW,,11/15/2023,01/05/2024,N,01/16/2024,01/15/2026,01/05/2024,01/08/2024,AAI,,,41.792223628,-87.793791368,POINT (-87.79379136801617 41.79222362767739)
44296-20240116,2940857,35395,1,"TORRES BUSINESS ENTERPRISES, Inc",EL INTIMO BAR,1706 W 47TH ST 1ST,CHICAGO,IL,60609,15,8,15-8,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,44296,RENEW,,11/15/2023,12/20/2023,N,01/16/2024,01/15/2026,12/20/2023,01/11/2024,AAI,,10,41.808688307,-87.667731852,POINT (-87.66773185221423 41.808688306599805)
16398-20240116,2940773,28027,1,SHINNICK'S PUB INC,SHINNICK'S PUB INC,3758 S UNION AVE 1ST,CHICAGO,IL,60609,11,24,11-24,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,16398,RENEW,,11/15/2023,01/04/2024,N,01/16/2024,01/15/2026,01/04/2024,01/05/2024,AAI,,,41.825402391,-87.64368381,POINT (-87.64368381019733 41.825402390532496)
2432787-20240116,2942315,402314,1,"BAR 22, LLC",BAR 22,2244 S MICHIGAN AVE 1ST AND 2ND,CHICAGO,IL,60616,3,3,3-3,1,1050,Public Place of Amusement,744,Provides Onsite Entertainment or Rentals,2432787,RENEW,,11/15/2023,01/19/2024,N,01/16/2024,01/15/2026,01/19/2024,01/19/2024,AAI,,,41.851579626,-87.623916951,POINT (-87.62391695140437 41.851579625699785)
2158584-20240116,2942161,373198,1,DARRIN'S LLC,DARRIN'S,1249 E 87TH ST,CHICAGO,IL,60619,8,1,8-1,4,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2158584,RENEW,,11/15/2023,01/05/2024,N,01/16/2024,01/15/2026,01/05/2024,01/12/2024,AAI,,50,41.736705257,-87.5930218,POINT (-87.59302180019431 41.73670525705425)
2646780-20240116,2942662,456153,1,AVONDALE BOWL LLC,AVONDALE BOWL,3118 N MILWAUKEE AVE 2,CHICAGO,IL,60618,31,25,31-25,25,1050,Public Place of Amusement,746,"Public Place of Amusement, Provides Entertainment, Room Rentals and Charges a Fee",2646780,RENEW,,11/15/2023,11/15/2023,N,01/16/2024,01/15/2026,01/03/2024,01/04/2024,AAI,,,41.937577378,-87.72158946,POINT (-87.72158946030963 41.93757737831865)
9299-20240116,2940492,4279,2,"BILL BABS, INC.",KELLY'S TAVERN,4403 S WALLACE ST 1ST,CHICAGO,IL,60609,15,12,15-12,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,9299,RENEW,,11/15/2023,01/05/2024,N,01/16/2024,01/15/2026,01/05/2024,01/08/2024,AAI,,,41.814326117,-87.640668438,POINT (-87.64066843784394 41.81432611672509)
55055-20240116,2940876,39363,1,"U.S. ONE, INC.",KOPY KAT,5200 S WESTERN AVE  1,CHICAGO,IL,60609,15,29,15-29,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,55055,RENEW,,11/15/2023,01/03/2024,N,01/16/2024,01/15/2026,01/03/2024,01/04/2024,AAI,,,41.799240596,-87.68432188,POINT (-87.68432188020958 41.79924059614758)
331-20240116,2940720,24027,1,ROGER PATRICK,PATRICK'S TAVERN,6296 S ARCHER AVE 1ST,CHICAGO,IL,60638,23,30,23-30,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,331,RENEW,,11/15/2023,01/07/2024,N,01/16/2024,01/15/2026,01/07/2024,01/17/2024,AAI,,,41.793391214,-87.778219424,POINT (-87.7782194242791 41.793391214258925)
2559741-20240116,2942502,421604,1,ROMME HOSPITALITY LLC,PROGRESSBAR,3359 N HALSTED ST 1,CHICAGO,IL,60657,44,33,44-33,19,1050,Public Place of Amusement,744,Provides Onsite Entertainment or Rentals,2559741,RENEW,,11/15/2023,01/08/2024,N,01/16/2024,01/15/2026,01/08/2024,01/09/2024,AAI,,8,41.943573161,-87.649226641,POINT (-87.64922664095873 41.94357316110511)
2432786-20240116,2942316,402314,1,"BAR 22, LLC",BAR 22,2244 S MICHIGAN AVE 1ST AND 2ND,CHICAGO,IL,60616,3,3,3-3,1,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2432786,RENEW,,11/15/2023,01/19/2024,N,01/16/2024,01/15/2026,01/19/2024,01/19/2024,AAI,,,41.851579626,-87.623916951,POINT (-87.62391695140437 41.851579625699785)
2412661-20240116,2942300,399868,1,"SLEEPING VILLAGE, INC.",SLEEPING VILLAGE,3734-3738 W BELMONT AVE 1,CHICAGO,IL,60618,30,16,30-16,17,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2412661,RENEW,,11/15/2023,12/02/2023,N,01/16/2024,01/15/2026,12/02/2023,12/04/2023,AAI,,,41.939276987,-87.721203432,POINT (-87.72120343176074 41.93927698725887)
2549463-20240116,2942488,419586,1,CFW 4535 LLC,THE WARBLER CHICAGO,4533-4535 N LINCOLN AVE 1,CHICAGO,IL,60625,47,45,47-45,19,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2549463,RENEW,,11/15/2023,01/12/2024,N,01/16/2024,01/15/2026,01/12/2024,01/24/2024,AAI,,21,41.964122223,-87.685445882,POINT (-87.68544588152808 41.96412222254028)
30814-20240116,2940642,14190,1,"TROY LOGIC, INC",MARIANNA'S PLACE,5625 W 63RD ST 1ST,CHICAGO,IL,60638,13,49,13-49,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,30814,RENEW,,11/15/2023,01/08/2024,N,01/16/2024,01/15/2026,01/08/2024,01/09/2024,AAI,,,41.777923814,-87.762659385,POINT (-87.76265938509499 41.77792381411959)
2818186-20240116,2942269,387707,6,"PIEROGI WAGON, LLC",Lucy's,1043 N CALIFORNIA AVE,CHICAGO,IL,60622,36,18,36-18,12,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2818186,RENEW,,11/15/2023,12/07/2023,N,01/16/2024,04/15/2026,12/07/2023,12/20/2023,AAI,,,41.900639564,-87.696677983,POINT (-87.69667798280055 41.90063956353709)
1742423-20240116,2941738,308667,1,HOMER'S INC.,HOMER'S INC.,4518 S MCDOWELL AVE 1,CHICAGO,IL,60609,15,1,15-1,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1742423,RENEW,,11/15/2023,01/31/2024,N,01/16/2024,01/15/2026,01/31/2024,01/31/2024,AAI,,,41.811835758,-87.661012967,POINT (-87.6610129672327 41.811835758122164)
2646779-20240116,2942663,456153,1,AVONDALE BOWL LLC,AVONDALE BOWL,3118 N MILWAUKEE AVE 2,CHICAGO,IL,60618,31,25,31-25,25,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2646779,RENEW,,11/15/2023,11/15/2023,N,01/16/2024,01/15/2026,11/15/2023,11/17/2023,AAI,,,41.937577378,-87.72158946,POINT (-87.72158946030963 41.93757737831865)
1062-20240116,2939542,199,1,EVA & Z INC,Ziggy's Side Door Pub & Deli,6158 W 63RD ST,CHICAGO,IL,60638,13,39,13-39,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1062,RENEW,,11/15/2023,01/03/2024,N,01/16/2024,01/15/2026,01/03/2024,01/04/2024,AAI,,,41.777878666,-87.776323714,POINT (-87.77632371447477 41.77787866601636)
5199-20240116,2940730,25038,1,ANTONIO RODIGUEZ,MEXICO POOL HALL,4529-4531 S ASHLAND AVE  1ST,CHICAGO,IL,60609,15,13,15-13,9,1050,Public Place of Amusement,743,Provides Onsite Amusement or Entertainment,5199,RENEW,,11/15/2023,01/16/2024,N,01/16/2024,01/15/2026,01/16/2024,01/17/2024,AAI,,10,41.811351987,-87.664896027,POINT (-87.66489602696268 41.81135198728592)
1491830-20240116,2941624,276415,1,KAROLINKA INC.,KAROLINKA CLUB,6102 S CENTRAL AVE,CHICAGO,IL,60638,13,49,13-49,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1491830,RENEW,,11/15/2023,01/11/2024,N,01/16/2024,01/15/2026,01/11/2024,01/12/2024,AAI,,,41.781569703,-87.762013199,POINT (-87.76201319891189 41.78156970293239)
2442426-20240116,2941567,266068,1,WD CORPORATION,SIETE GOTAS CANTINA,5730 S ARCHER AVE 1,CHICAGO,IL,60638,23,22,23-22,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2442426,RENEW,,11/15/2023,12/12/2023,N,01/16/2024,01/15/2026,12/12/2023,02/07/2024,AAI,,,41.796887027,-87.755514403,POINT (-87.75551440282248 41.796887027053835)
2813319-20240116,2942936,479815,1,ONE TRIBE LLC,TRIBE,1239 W LAKE ST 1ST FLOOR,CHICAGO,IL,60607,27,33,27-33,12,1050,Public Place of Amusement,746,"Public Place of Amusement, Provides Entertainment, Room Rentals and Charges a Fee",2813319,RENEW,,11/15/2023,01/11/2024,N,01/16/2024,01/15/2026,01/11/2024,01/22/2024,AAI,,,41.885370201,-87.658366649,POINT (-87.65836664932661 41.88537020133907)
30609-20240116,2940824,31629,1,"EL NOCHESLENZE, INC.","EL NOCHESLENZE, INC.",4622 S WESTERN AVE 1ST,CHICAGO,IL,60609,15,20,15-20,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,30609,RENEW,,11/15/2023,01/23/2024,N,01/16/2024,01/15/2026,01/23/2024,01/23/2024,AAI,,,41.809463801,-87.684611924,POINT (-87.68461192411337 41.80946380080182)
1948617-20240116,2941964,340031,1,"RUDY & ANNA'S LOUNGE, INC.",RUDY & ANNA'S LOUNGE,5788-5790 S ARCHER AVE 1,CHICAGO,IL,60638,23,48,23-48,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1948617,RENEW,,11/15/2023,12/10/2023,N,01/16/2024,01/15/2026,12/10/2023,12/29/2023,AAI,,,41.796505244,-87.758000635,POINT (-87.75800063474834 41.796505243791515)
1193762-20240116,2941476,220076,1,"GRANAT'S FIRST COUNT, INC.",BOBBY G'S,6843 W ARCHER AVE 1 & ROOFTOP,CHICAGO,IL,60638,13,12,13-12,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1193762,RENEW,,11/15/2023,01/03/2024,N,01/16/2024,01/15/2026,01/03/2024,01/04/2024,AAI,,,41.792013747,-87.793276429,POINT (-87.79327642871685 41.792013747165264)
2147229-20240116,2940682,17132,2,"WYTRWAL ENTERPRISES, INC.",ORION RESTAURANT,5772 S ARCHER AVE 1 & 2 MEZZANINE,CHICAGO,IL,60638,23,48,23-48,8,1050,Public Place of Amusement,743,Provides Onsite Amusement or Entertainment,2147229,RENEW,,11/15/2023,12/05/2023,N,01/16/2024,01/15/2026,12/22/2023,12/26/2023,AAI,,,41.796608587,-87.757323844,POINT (-87.75732384370508 41.79660858654975)
2626510-20240116,2942651,431439,1,"DOROTHY DOWNSTAIRS, LLC",DOROTHY,2500 W CHICAGO AVE LL,CHICAGO,IL,60622,36,3,36-3,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2626510,RENEW,,11/15/2023,11/21/2023,N,01/16/2024,01/15/2026,11/21/2023,11/22/2023,AAI,,,41.895825283,-87.689371316,POINT (-87.68937131568885 41.89582528321707)
664-20240116,2939539,124,1,"EL NUEVO GUADALAJARA, INC.",EL NUEVO GUADALAJARA INC,4350 S ASHLAND AVE,CHICAGO,IL,60609,15,16,15-16,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,664,RENEW,,11/15/2023,02/03/2024,N,01/16/2024,01/15/2026,02/03/2024,02/05/2024,AAI,,10,41.814373219,-87.665262548,POINT (-87.66526254784034 41.81437321852337)
1932114-20240116,2941949,337006,1,6462 S. CENTRAL TAVERN CORP.,TWISTED SHAMROCK,6462 S CENTRAL AVE,CHICAGO,IL,60638,13,49,13-49,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1932114,RENEW,,11/15/2023,12/19/2023,N,01/16/2024,01/15/2026,12/19/2023,12/19/2023,AAI,,,41.774430836,-87.761731592,POINT (-87.76173159172153 41.77443083618006)
2600751-20240116,2940855,35234,2,"PODHALANKA, INC.",Xavier's Club and Kitchen,4454-4456 S WESTERN AVE 1-2,CHICAGO,IL,60609,15,9,15-9,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2600751,RENEW,,11/15/2023,01/30/2024,N,01/16/2024,01/15/2026,01/30/2024,08/01/2024,AAI,,,41.812266012,-87.684683345,POINT (-87.68468334545902 41.81226601156809)
2069-20240116,2940721,24243,1,"3529 S. HALSTED, INC.",35th Street Tap,3529 S HALSTED ST 1ST,CHICAGO,IL,60609,11,21,11-21,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2069,RENEW,,11/15/2023,01/03/2024,N,01/16/2024,01/15/2026,01/03/2024,01/04/2024,AAI,,,41.829880929,-87.645940814,POINT (-87.64594081401107 41.829880928976365)
1804534-20240116,2941545,259460,2,"TOM'S TAP, INC.","TOM'S TAP, INC.",6707 W ARCHER AVE 1,CHICAGO,IL,60638,13,12,13-12,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1804534,RENEW,,11/15/2023,01/09/2024,N,01/16/2024,01/15/2026,01/09/2024,01/10/2024,AAI,,,41.792087082,-87.789443017,POINT (-87.78944301673195 41.792087082447814)
2886973-20240104,2886973,493168,1,PARCEL C BEVCO LLC,"St. Regis, Chicago Hotel",401 E WACKER DR LL5-11,CHICAGO,IL,60601,42,29,42-29,1,1050,Public Place of Amusement,744,Provides Onsite Entertainment or Rentals,2886973,ISSUE,01/11/2023,01/11/2023,01/12/2023,Y,01/04/2024,12/15/2025,01/04/2024,01/04/2024,AAI,,,41.887424334,-87.61748229,POINT (-87.61748228958135 41.88742433408457)
2924856-20231221,2924856,500237,1,"Sunshine Rooftop, LLC",Seville,243 S FRANKLIN ST 16TH,CHICAGO,IL,60606,42,9,42-9,1,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2924856,ISSUE,08/14/2023,08/22/2023,08/19/2023,Y,12/21/2023,01/15/2026,12/21/2023,12/21/2023,AAI,,,41.878278415,-87.635060429,POINT (-87.63506042903693 41.878278414787985)
2924046-20231221,2924046,499600,1,"Our Revival Chicago Operating Company, LLC",Ramova,"3506-3520 S HALSTED ST BASEMENT, FL 1-2",CHICAGO,IL,60609,11,25,11-25,9,1050,Public Place of Amusement,697 | 746,"Live Theatrical and Other Live Cultural Performances (Performing Arts Venue) | Public Place of Amusement, Provides Entertainment, Room Rentals and Charges a Fee",2924046,ISSUE,07/25/2023,07/25/2023,07/26/2023,Y,12/21/2023,01/15/2026,12/21/2023,12/21/2023,AAI,,,41.830509547,-87.646246691,POINT (-87.64624669080342 41.83050954709995)
2928920-20231218,2928920,324237,1,"SUPERIOR CLUB, INC.",B'Z SPORTS BAR & GRILL,12001-12003 S HALSTED ST 1,CHICAGO,IL,60628,21,31,21-31,5,1050,Public Place of Amusement,744,Provides Onsite Entertainment or Rentals,2928920,ISSUE,08/16/2023,08/16/2023,08/17/2023,N,12/18/2023,01/15/2026,12/18/2023,12/18/2023,AAI,,,41.675902066,-87.641698046,POINT (-87.64169804628186 41.67590206604794)
26343-20231216,2935091,2691,1,CHRIS'S BILLIARDS INC.,CHRIS'S BILLIARDS INC.,4637 N MILWAUKEE AVE,CHICAGO,IL,60630,45,18,45-18,16,1050,Public Place of Amusement,743,Provides Onsite Amusement or Entertainment,26343,RENEW,,10/15/2023,10/24/2023,N,12/16/2023,12/15/2025,12/02/2023,12/04/2023,AAI,,,41.96498819,-87.758076485,POINT (-87.7580764849633 41.964988189713914)
12144-20231216,2935538,26952,1,"JUMP STREET, INC.",BRIGADOON,5748 W LAWRENCE AVE 1,CHICAGO,IL,60630,45,28,45-28,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,12144,RENEW,,10/15/2023,04/12/2024,N,12/16/2023,12/15/2025,04/12/2024,05/01/2024,AAI,,,41.967838257,-87.771623505,POINT (-87.7716235051089 41.9678382570795)
2428447-20231216,2936800,401568,1,3441 HOSPITALITY GROUP LLC,THE GRAYSTONE TAVERN,3441 N SHEFFIELD AVE 1ST,CHICAGO,IL,60657,44,36,44-36,19,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2428447,RENEW,,10/15/2023,10/16/2023,N,12/16/2023,12/15/2025,10/16/2023,10/17/2023,AAI,,17,41.944772763,-87.654107848,POINT (-87.65410784813349 41.94477276328082)
1108-20231216,2935066,210,1,H.T.A. INC.,HAM TREE INN,5333 N MILWAUKEE AVE 1ST,CHICAGO,IL,60630,45,32,45-32,16,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,1108,RENEW,,10/15/2023,11/27/2023,N,12/16/2023,12/15/2025,11/27/2023,11/28/2023,AAI,,,41.977503479,-87.769236631,POINT (-87.76923663085236 41.9775034792202)
2683296-20231216,2937473,460768,1,"BOURGEOIS PIG, LLC",BOURGEOIS PIG / THE GATSBY,736-738 W FULLERTON AVE 1-2,CHICAGO,IL,60614,43,21,43-21,19,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2683296,RENEW,,10/15/2023,12/29/2023,N,12/16/2023,12/15/2025,12/29/2023,12/29/2023,AAI,,35,41.925577537,-87.64777376,POINT (-87.64777376041414 41.92557753673624)
2601041-20231216,2937180,422889,1,TEMPESTA MARKET LLC,TEMPESTA MARKET,1372 W GRAND AVE,CHICAGO,IL,60642,1,41,1-41,12,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2601041,RENEW,,10/15/2023,01/06/2024,N,12/16/2023,12/15/2025,01/06/2024,01/08/2024,AAI,,,41.89114238,-87.661877902,POINT (-87.66187790188157 41.891142380322094)
1909-20231216,2935504,24233,1,"GASPAR ARIAS, INC.",THE BARREL,2015 S DAMEN AVE,CHICAGO,IL,60608,25,30,25-30,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1909,RENEW,,10/15/2023,11/25/2023,N,12/16/2023,12/15/2025,11/25/2023,11/27/2023,AAI,,,41.854439155,-87.675759762,POINT (-87.67575976190074 41.854439155216255)
2621255-20231216,2937365,430337,1,"S LOOP CHICAGO DEVELOPMENT II, LLC",NEMA CHICAGO,1200 S INDIANA AVE 16,CHICAGO,IL,60605,34,32,34-32,1,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2621255,RENEW,,10/15/2023,03/04/2024,N,12/16/2023,12/15/2025,03/04/2024,03/26/2024,AAI,,,41.867397876,-87.622700512,POINT (-87.6227005115827 41.867397876393134)
2130235-20231216,2935428,17540,11,COPERNICUS FOUNDATION,COPERNICUS FOUNDATION,5214-5216 W LAWRENCE AVE,CHICAGO,IL,60630,45,39,45-39,16,1050,Public Place of Amusement,743,Provides Onsite Amusement or Entertainment,2130235,RENEW,,10/15/2023,11/13/2023,N,12/16/2023,12/15/2025,12/02/2023,12/04/2023,AAI,,,41.968006258,-87.758276226,POINT (-87.75827622617021 41.968006258263244)
1805-20231216,2935082,355,1,CUERNAVACA RESTAURANT INC,LA VACA MARGARITA BAR,1160 W 18TH ST 1,CHICAGO,IL,60608,25,17,25-17,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1805,RENEW,,10/15/2023,01/08/2024,N,12/16/2023,12/15/2025,01/08/2024,02/20/2024,AAI,,,41.858073836,-87.655799805,POINT (-87.65579980518957 41.85807383601942)
1107-20231216,2935068,210,1,H.T.A. INC.,HAM TREE INN,5333 N MILWAUKEE AVE 1ST,CHICAGO,IL,60630,45,32,45-32,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1107,RENEW,,10/15/2023,11/27/2023,N,12/16/2023,12/15/2025,11/27/2023,11/28/2023,AAI,,,41.977503479,-87.769236631,POINT (-87.76923663085236 41.9775034792202)
2712372-20231216,2937763,465868,1,ROSEBUD PRUDENTIAL LLC,Esta Loca,130 E RANDOLPH ST 1-3,CHICAGO,IL,60601,42,42,42-42,1,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2712372,RENEW,,10/15/2023,11/22/2023,N,12/16/2023,12/15/2025,11/22/2023,11/24/2023,AAI,,,41.884588372,-87.623272561,POINT (-87.62327256105529 41.884588371969095)
1518368-20231216,2936041,280824,1,"4933 North Milwaukee, Inc.",REX TAVERN,4933 N MILWAUKEE AVE  1ST,CHICAGO,IL,60630,45,29,45-29,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1518368,RENEW,,10/15/2023,10/16/2023,N,12/16/2023,12/15/2025,10/16/2023,10/17/2023,AAI,,,41.970504256,-87.762914835,POINT (-87.76291483492321 41.97050425594226)
2708888-20231216,2935084,355,1,CUERNAVACA RESTAURANT INC,LA VACA MARGARITA BAR,1160 W 18TH ST 1,CHICAGO,IL,60608,25,17,25-17,12,1050,Public Place of Amusement,744,Provides Onsite Entertainment or Rentals,2708888,RENEW,,10/15/2023,01/08/2024,N,12/16/2023,12/15/2025,01/10/2024,02/20/2024,AAI,,,41.858073836,-87.655799805,POINT (-87.65579980518957 41.85807383601942)
2560078-20231216,2937083,416883,2,THE QUANDARY LLC,THE QUANDARY,3205 N CLARK ST 1 100,CHICAGO,IL,60657,44,42,44-42,19,1050,Public Place of Amusement,746,"Public Place of Amusement, Provides Entertainment, Room Rentals and Charges a Fee",2560078,RENEW,,10/15/2023,11/18/2023,N,12/16/2023,12/15/2025,12/19/2023,12/19/2023,AAI,,17,41.940203954,-87.650711827,POINT (-87.65071182685475 41.94020395354361)
198-20231216,2935498,24007,1,EL TREBOL CORP,EL TREBOL CORP,1135 W 18TH ST,CHICAGO,IL,60608,25,17,25-17,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,198,RENEW,,10/15/2023,12/06/2023,N,12/16/2023,12/15/2025,12/06/2023,12/07/2023,AAI,,,41.857872895,-87.6546978,POINT (-87.6546978001907 41.8578728945866)
2812879-20231216,2936283,331934,8,"THEORY, LLC",THEORY SPORT.DINE.LOUNGE,9 W HUBBARD ST FLOORS 1-2 N/A,CHICAGO,IL,60654,42,25,42-25,18,1050,Public Place of Amusement,746,"Public Place of Amusement, Provides Entertainment, Room Rentals and Charges a Fee",2812879,RENEW,,10/15/2023,10/24/2023,N,12/16/2023,02/15/2026,12/20/2023,12/21/2023,AAI,,,41.889949311,-87.628373571,POINT (-87.62837357133523 41.889949310620324)
2594811-20231216,2936886,403031,1,"CREATE YOUR SPACE STUDIO, LLC","CREATE YOUR SPACE STUDIO, LLC",937 N WESTERN AVE 1ST,CHICAGO,IL,60622,36,26,36-26,12,1050,Public Place of Amusement,746,"Public Place of Amusement, Provides Entertainment, Room Rentals and Charges a Fee",2594811,RENEW,,10/15/2023,12/04/2023,N,12/16/2023,12/15/2025,12/04/2023,12/04/2023,AAI,,,41.898643836,-87.686770717,POINT (-87.68677071674128 41.89864383612294)
2808129-20231216,2936533,376340,2,"2958 BOULEVARD, LLC",HUMBOLDT HAUS DELI & LIQUOR,2954-2958 W NORTH AVE 1,CHICAGO,IL,60647,26,25,26-25,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2808129,RENEW,,10/15/2023,11/01/2023,N,12/16/2023,12/15/2025,11/01/2023,11/02/2023,AAI,,,41.910286564,-87.701290372,POINT (-87.70129037199098 41.9102865640661)
2374704-20231216,2936744,395167,1,"FORBIDDEN ROOT, A BENEFIT LLC",FORBIDDEN ROOT,1744-1746 W CHICAGO AVE 1,CHICAGO,IL,60622,1,36,1-36,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2374704,RENEW,,10/15/2023,11/15/2023,N,12/16/2023,12/15/2025,11/15/2023,01/19/2024,AAI,,29,41.896114154,-87.671442549,POINT (-87.67144254922486 41.8961141540471)
2550120-20231216,2936530,374407,1,NO EXIT LLC,LE PIANO,6970-6972 N GLENWOOD AVE 1,CHICAGO,IL,60626,49,23,49-23,24,1050,Public Place of Amusement,697,Live Theatrical and Other Live Cultural Performances (Performing Arts Venue),2550120,RENEW,,10/15/2023,12/15/2023,N,12/16/2023,12/15/2025,12/15/2023,04/08/2024,AAI,,24,42.008813689,-87.666353919,POINT (-87.66635391877986 42.008813688990735)
2812613-20231216,2937462,458892,2,FIVE IRON GOLF CHICAGO LLC,Five Iron Golf Chicago,108 N STATE ST  200 & 290,CHICAGO,IL,60602,34,10,34-10,1,1050,Public Place of Amusement,746,"Public Place of Amusement, Provides Entertainment, Room Rentals and Charges a Fee",2812613,RENEW,,10/15/2023,11/02/2023,N,12/16/2023,11/15/2025,11/08/2023,11/09/2023,AAI,,1,41.883422637,-87.628021652,POINT (-87.62802165207536 41.88342263701488)
2022280-20231216,2936382,351469,1,JAD CORPORATION,BLACK LION LOUNGE,2434 N MILWAUKEE AVE 2ND,CHICAGO,IL,60647,1,30,1-30,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2022280,RENEW,,10/15/2023,12/08/2023,N,12/16/2023,12/15/2025,12/08/2023,12/11/2023,AAI,,,41.925391103,-87.701638434,POINT (-87.7016384341082 41.92539110328044)
1047755-20231216,2935837,204868,1,"CARUSO'S, L.L.C.",The Windsor Tavern & Grill,4530 N MILWAUKEE AVE 1,CHICAGO,IL,60630,45,17,45-17,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1047755,RENEW,,10/15/2023,11/06/2023,N,12/16/2023,12/15/2025,11/06/2023,11/06/2023,AAI,,,41.963158817,-87.756842432,POINT (-87.75684243172473 41.96315881688357)
1770729-20231216,2935839,204868,1,"CARUSO'S, L.L.C.",The Windsor Tavern & Grill,4530 N MILWAUKEE AVE 1,CHICAGO,IL,60630,45,17,45-17,16,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,1770729,RENEW,,10/15/2023,11/06/2023,N,12/16/2023,12/15/2025,11/06/2023,11/06/2023,AAI,,,41.963158817,-87.756842432,POINT (-87.75684243172473 41.96315881688357)
